"from","to","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"Niue","Latvia","0","0.000000","0.000000","2.406369","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Niue","Lithuania","-0.5575","-2.801227","0.000000","0.000000","0.000000","0.000000","2.230825","1.968537","0.000000","0.000000","0.000000","0.000000"
"Niue","Luxembourg","0","18.822644","5.643124","-2.483346","-14.923146","6.272416","0.000000","2.929652","1.389192","6.622122","5.560537","0.000000"
"Northern Mariana Islands","Belgium","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.389192","-1.324424","0.000000","2.569723"
"Northern Mariana Islands","Bulgaria","0","0.000000","0.000000","0.000000","0.000000","0.627242","-0.684333","0.000000","0.000000","0.000000","0.000000","0.000000"
"Northern Mariana Islands","Japan","0","0.000000","0.000000","0.000000","0.000000","0.525473","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Pakistan","Bangladesh","0.75","13.230000","0.000000","3.810000","25.480000","5.140000","3.490000","12.510000","30.140000","18.880000","70.540000","9.170000"
"Pakistan","Belgium","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-81.962317","1.324424","27.802684","1.284862"
"Pakistan","Fiji","1.17191958324548","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Pakistan","France","1.78969315710821","-0.941132","0.000000","-1.241673","-1.243595","-1.254483","0.000000","0.000000","0.000000","..","..",".."
"Pakistan","Germany","8.94846578554107","1.882264","-2.257250","0.000000","0.000000","1.254483","-2.737334","-1.464826","2.778384","0.000000","0.000000","0.000000"
"Pakistan","Italy","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.512689","0.652920","0.847632","0.000000","0.873706"
"Pakistan","Japan","0","0.000000","0.000000","0.000000","-5.520877","-4.890842","-0.513783","0.946217","0.000000","0.000000","0.000000","0.000000"
"Pakistan","Kenya","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.527054","0.000000","0.000000","0.000000","0.000000","0.000000"
"Pakistan","Korea, Republic of","7.438","3.552000","4.190000","5.912000","14.415000","9.146000","13.400000","17.145046","9.799840","10.683011","0.000000","0.000000"
"Pakistan","Malaysia","3.61","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Pakistan","Mauritius","0","0.000000","0.000000","0.000000","1.695134","1.576884","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Pakistan","Mexico","0.829","0.665000","0.000000","0.000000","0.000000","1.446000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Pakistan","Morocco","0","0.000000","0.000000","11.276474","14.540311","25.728832","0.000000","0.000000","3.313847","0.000000","0.000000","0.000000"
"Pakistan","Nigeria","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.741000"
"Pakistan","Oman","0","0.000000","0.000000","0.000000","0.000000","33.289987","-3.641092","-10.403121","3.120936","4.161248","4.941482","0.000000"
"Pakistan","Romania","0","0.000000","2.244835","3.063207","1.243595","0.000000","38.322671","0.000000","0.000000","0.000000","0.000000","0.000000"
"Pakistan","Saudi Arabia","14","20.000000","82.000000","18.000000","27.000000","52.000000","109.000000","219.000000","34.000000","32.000000","0.000000","0.000000"
"Pakistan","Singapore","5.1347308731275","-1.452035","0.000000","4.023121","4.145638","8.496284","19.640369","6.007662","12.169047","30.656174","11.051217","0.000000"
"Pakistan","Sweden","-318.733674763532","0.000000","0.000000","-0.842290","0.000000","0.000000","-0.698766","-0.606879","0.000000","-1.109952","0.000000","-1.033207"
"Pakistan","Turkey","0","0.000000","0.000000","0.000000","0.000000","0.000000","15.000000","23.000000","25.000000","25.000000","0.000000","0.000000"
"Pakistan","United Republic of Tanzania","0","0.000000","0.670000","0.000000","0.000000","2.250000","1.440000","0.000000","0.000000","-0.600000","2.300000","0.000000"
"Pakistan","United States","0","..","..","..","4.000000","3.000000","6.000000","4.000000","3.000000","14.000000","3.000000","0.000000"
"Palau","Japan","0","0.000000","0.000000","0.000000","-2.191457","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Palau","United States","1","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"State of Palestine","Bulgaria","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.555677","0.529770","0.000000","0.000000"
"State of Palestine","Luxembourg","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-8.335151","0.000000","0.000000","0.000000"
"State of Palestine","Saudi Arabia","30","35.000000","22.000000","31.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"State of Palestine","Tunisia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.859087","0.000000","0.000000","0.000000"
"Panama","Argentina","0","0.000000","0.000000","0.000000","37.673000","85.128000","35.273000","129.406000","-4.072000","94.738000","61.793000","-58.271000"
"Panama","Australia","2.58606421714664","..","..","..","..","..","..","..","..","0.000000","..",".."
"Panama","Bangladesh","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.570000","1.410000","2.840000"
"Panama","Belgium","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","43.064946","-43.706004","88.968590","7.709169"
"Panama","Bolivia","12.13","37.087000","23.594000","1.965000","6.183000","10.050000","6.062000","22.040000","6.867000","0.000000","0.000000","0.000000"
"Panama","Brazil","128.985","108.776000","133.042000","147.574000","162.390000","118.555000","93.427000","86.407000","124.476000","172.636000","336.700000","293.293000"
"Panama","Bulgaria","0.848314556469293","5.731495","3.601442","7.541922","13.803910","52.939191","48.861406","78.954114","28.478432","-4.767928","15.962494","-2.382776"
"Panama","Chile","0","0.000000","0.000000","0.000000","0.000000","45.000000","29.000000","291.000000","228.846000","-65.708000","321.951000","268.587000"
"Panama","Colombia","289.908","111.520000","225.165000","85.691000","323.730000","343.263000","854.710000","1142.905000","775.261000","1275.544000","2614.774000","2920.126000"
"Panama","Costa Rica","63.3","33.000000","1.500000","19.500000","42.100000","29.200000","-3.143000","19.933000","22.036000","30.782000","-3.057000","11.609000"
"Panama","Croatia","0","0.000000","0.000000","0.000000","0.000000","4.388361","0.000000","0.000000","0.000000","2.930951","0.000000","0.000000"
"Panama","Cyprus","0","1.981081","1.697452","0.000000","1.486924","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Panama","Czech Republic","2.66857366709346","-1.634162","-1.081215","0.000000","1.903378","3.947671","-5.277500","5.825723","10.368987","1.531340","16.180810","-1.683565"
"Panama","Denmark","0","0.000000","0.000000","0.000000","0.000000","-0.840791","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Panama","Dominican Republic","7.1","8.700000","31.400000","17.500000","15.500000","9.900000","39.900000","33.500000","162.400000","38.000000","65.000000","16.900000"
"Panama","Ecuador","73.784","39.374000","85.097000","93.535000","76.203000","66.719000","76.546000","66.789000","116.591000","138.931000","32.645000","25.617000"
"Panama","El Salvador","6","15.100000","-0.600000","2.400000","42.000000","67.800000","841.200000","320.500000","0.000000","205.876000","37.690000","182.961000"
"Panama","Estonia",NA,"..","0.000000","2.711801","3.015719","..","0.000000","2.564910","-2.116810","2.699472","0.000000","0.000000"
"Panama","France","23.2660110424068","10.352454","-20.315247","-16.141749","63.423370","-1.254483","140.972684","-21.972388","4.167575","-1.324424","41.704027","1.284856"
"Panama","Germany","-16.1072384139739","0.941132","-1.128625","59.600305","4.974382","-5.017933","42.428672","-27.831692","41.675754","0.000000","0.000000","0.000000"
"Panama","Guatemala","0","0.000000","0.000000","0.000000","0.000000","0.000000","5.216000","8.895000","5.916000","10.861000","12.700000","27.200000"
"Panama","Honduras","6.2","-0.700000","19.800000","21.700000","21.012000","16.166000","22.115000","16.406000","0.931000","14.143000","15.946000","21.687000"
"Panama","India","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","9.880000","2.380000","0.560000"
"Panama","Israel","-1.3959006","0.000000","0.000000","0.000000","-1.435000","1.324000","0.758002","0.000000","0.000000","96.696635","138.449561","-2.180000"
"Panama","Italy","9.47642526688799","-9.759541","10.312245","0.000000","0.577028","-0.572044","1.027869","61.273666","-50.580474","3.390526","5.574438","7.465045"
"Panama","Japan","0","0.000000","0.000000","0.000000","13.337729","9.299435","3.028203","7.141129","5.337175","3.819519","1.436591","0.000000"
"Panama","Korea, Republic of","5.048","2.238000","-4.000000","-2.000000","-2.400000","4.745000","49.000000","-58.492445","5.934992","7.883025","0.000000","0.000000"
"Panama","Latvia","-5.09621494560587","-1.941144","2.449801","1.295737","-1.062479","0.000000","-13.234928","1.663835","7.318762","0.000000","1.197048","0.000000"
"Panama","Lithuania","-1.815","0.000000","-1.404829","0.000000","-0.803885","0.000000","3.348219","0.509104","-1.892087","-0.943856","-0.737576","0.000000"
"Panama","Luxembourg","0","0.941132","659.116919","33.525172","23.628314","8.781382","-377.752047","-187.497711","-384.806131","17.217517","440.672547","-178.595749"
"Panama","Malaysia","0.91","0.000000","-2.570000","12.640000","32.280000","-1.160000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Panama","Mexico","72.134","14.281000","9.088000","-8.181000","39.405000","66.776000","245.156000","128.821000","34.762000","79.858000","85.010000","84.190000"
"Panama","Morocco","0","6.233780","0.000000","0.000000","1.037788","0.000000","0.000000","0.000000","0.000000","2.055325","2.360977","0.000000"
"Panama","Nigeria","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-92.517000","-1810.690000"
"Panama","Oman","0","0.000000","0.000000","0.000000","0.000000","1.300390","4.161248","10.663199","-5.981795","0.000000","0.000000","0.000000"
"Panama","Paraguay","2.95049478949812","0.000000","-1.965343","-3.000227","-6.929000","-11.911000","26.008000","-12.929959","-0.533919","24.769000","-13.286900","-12.066200"
"Panama","Peru","9.657","457.322000","31.876000","1.129000","-259.004000","28.583000","47.843000","41.871000","1.927000","2.283000","1.591000","1.074000"
"Panama","Poland","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.222001","-1.350051","1.136175"
"Panama","Portugal","-2.15926479405106","-19.776011","4.031448","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10.304022","0.000000","0.000000"
"Panama","Romania","0","0.000000","1.055264","0.000000","-1.243595","8.781382","-1.368667","-11.718607","-1.389192","-98.007404","70.896845","-28.266953"
"Panama","Slovakia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.929652","-1.389192","0.000000","-8.340805","0.000000"
"Panama","Slovenia","0","0.000000","0.000000","9.933384","-1.243595","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Panama","Spain","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","71.952244"
"Panama","Sweden","1.21772468075631","..","..","-0.634599","0.000000","0.000000","-0.526472","0.000000","0.000000","-0.554976","0.000000","0.000000"
"Panama","Thailand","0","0.000000","0.000000","0.000000","27.399236","946.899055","218.854981","-208.264267","89.234902","-52.272792","9.927620","4.122819"
"Panama","Tunisia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.697973","4.147319","3.493084","0.000000","0.000000"
"Panama","Turkey","0","0.000000","0.000000","0.000000","4.000000","0.000000","0.000000","0.000000","3.000000","0.000000","0.000000","2.000000"
"Panama","United Republic of Tanzania","251.2","0.940000","-0.920000","0.000000","2.250000","-0.590000","0.000000","0.000000","0.000000","8.500000","6.000000","0.000000"
"Panama","United States","297","1871.000000","2664.000000","1403.000000","895.000000","1618.000000","1023.000000","188.000000","144.000000","-554.000000","100.000000","-132.000000"
"Panama","Uruguay","0","0.000000","2.547000","4.163000","2.985000","0.000000","2.305000","10.495000","5.827000","8.071000","-24.613000","31.431000"
"Panama","Venezuela","44","20.000000","24.000000","29.000000","38.000000","30.000000","54.000000","51.000000","85.000000","56.000000","93.000000","0.000000"
"Panama","Viet Nam","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","16.379000"
"Panama","Zambia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","17.000000","0.600000","0.000000","0.000000"
"Papua New Guinea","Australia",NA,"-51.614726","..","..","..","..","..","..","..","..","..",".."
"Papua New Guinea","Belgium","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.324424","0.000000","1.284862"
"Papua New Guinea","Germany","0","-1.882264","3.385875","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Papua New Guinea","United States","-2","-1.000000","0.000000","2.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Paraguay","Argentina","0","0.000000","0.000000","0.000000","-1.280000","3.095000","28.162000","58.676000","28.210000","-21.247000","-82.864000","9.048000"
"Paraguay","Bolivia","0","0.000000","0.935000","1.751000","0.000000","2.348000","-0.563000","19.077000","0.000000","0.000000","0.000000","0.000000"
"Paraguay","Chile","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-11.381000","0.000000","-10.273000","-8.815000"
"Paraguay","Germany","0","0.000000","0.000000","0.000000","-1.243595","0.000000","0.000000","7.324129","0.000000","0.000000","0.000000","0.000000"
"Paraguay","Luxembourg","0","0.000000","0.000000","0.000000","1.243595","2.508966","0.000000","0.000000","0.000000","0.000000","0.000000","-3.854585"
"Paraguay","Mexico","0","0.000000","0.540000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Paraguay","United States","-1","1.000000","0.000000","0.000000","-1.000000","..","..","0.000000","-2.000000","3.000000","1.000000","0.000000"
"Paraguay","Uruguay","1.615","1.205000","0.805000","1.522000","5.128000","10.585000","15.542000","30.988000","26.258000","25.581000","47.302000","49.881000"
"Peru","Argentina","0","0.000000","0.000000","0.000000","1.636000","2.733000","3.272000","18.518000","12.712000","18.961000","23.293000","40.648000"
