"from","to","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","from_iso","to_iso","avg","nd","TOTAL","PERC","NDX"
"Mexico","Hungary","0","0.000000","4.326847","5.468039","0.860654","0.676006","0.000000",3.421868,3.249088,0,6.706856,16.206585,"MEX","HUN",5.9168794,0.211185316,8634.7668974,0.000685239042385918,0.000144712423701807
"Mexico","India","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,10.58,0,54.277547,"MEX","IND",12.9715094,0.427243396,8634.7668974,0.00150224198917354,0.000641822969068298
"Mexico","Ireland","0","0.000000","..","535.161076","1476.147839","0.000000","0.000000",0,0,0,0,0,"MEX","IRL",0,0.193795309,8634.7668974,0,0
"Mexico","Israel","0.5167791","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,19.9393,20.712,32.326,"MEX","ISR",14.59546,0.255671359,8634.7668974,0.00169031314607865,0.000432164659193495
"Mexico","Italy","0","-0.533622","0.876942","0.707754","6.006566","0.000000","0.000000",20.990955,231.092058,236.489216,4.212107,14.300509,"MEX","ITA",101.416969,0.211710304,8634.7668974,0.011745188979049,0.00248657752929192
"Mexico","Japan","0","1.595049","2.257000","0.000000","0.000000","0.000000","0.000000",0,0,7561.782014,246.848522,0,"MEX","JPN",1561.7261072,0.28963038,8634.7668974,0.180864883297573,0.0523839648781318
"Mexico","Lithuania","0","0.000000","0.000000","0.902686","0.000000","0.664915","-0.784553",3.907377,1.706904,4.991693,0,2.576044,"MEX","LTU",2.6364036,0.257202643,8634.7668974,0.00030532423530667,7.85302002928294e-05
"Mexico","Luxembourg","0","116.700391","67.717492","60.841978","38.551460","144.265569","351.747377",247.555572,223.659881,139.064559,738.161269,70.667383,"MEX","LUX",283.8217328,0.129131919,8634.7668974,0.0328696461841328,0.00424452048860809
"Mexico","New Zealand","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.734927",0,0,0,0,NA,"MEX","NZL",0,0.25937051,8634.7668974,0,0
"Mexico","Panama","-19.387","29.470000","-8.620000","-27.538000","-121.039000","78.599000","68.391000",69.019,153.58,9.213,14.738,132.925,"MEX","PAN",75.895,0.339105111,8634.7668974,0.00878946715085645,0.00298055323382203
"Mexico","Paraguay","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,8.364191,17.8954,12.5616,40.085,"MEX","PRY",15.7812382,0.344765468,8634.7668974,0.00182763916936216,0.000630106873560276
"Mexico","Peru","2.079","0.000000","0.000000","0.000000","415.370000","2.002000","8.500000",7.09,10,0,0,12,"MEX","PER",5.818,0.369894385,8634.7668974,0.000673787731519637,0.000249230298571001
"Mexico","Poland","0","0.000000","0.564508","0.000000","-4.228225","5.519726","-6.430752",3.984659,3.942131,6.002719,2.09258,3.777015,"MEX","POL",3.9598208,0.149939918,8634.7668974,0.000458590353051955,6.87609999322012e-05
"Mexico","Portugal","0","-0.719966","-1.401752","0.000000","0.000000","0.000000","0.000000",0,0.694596,1.668775,0,0,"MEX","PRT",0.4726742,0.254607569,8634.7668974,5.4740817629058e-05,1.39374265016068e-05
"Mexico","Slovakia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",8.788955,0,1.324424,0,1.284862,"MEX","SVK",2.2796482,0.187754477,8634.7668974,0.000264008076545346,4.95686983355474e-05
"Mexico","Spain","345.410779321885","84.701896","469.507942","27.316807","-485.002238","218.280078","0.000000",250.485224,652.920151,1590.633671,0,864.711793,"MEX","ESP",671.7501678,0.213517562,8634.7668974,0.0777959817308177,0.0166108083525607
"Mexico","Sweden","-32.7371213368057","..","..","..","-66.951475","..","..",NA,NA,NA,NA,NA,"MEX","SWE",NA,0.205265765,8634.7668974,NA,NA
"Mexico","United States","-716","2349.000000","2173.000000","-629.000000","-19.000000","2265.000000","291.000000",731,2469,190,2491,2801,"MEX","USA",1736.4,0.199021375,8634.7668974,0.201094021486885,0.0400220086605994
"Mexico","Uruguay","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",24.222,0,0,0,0,"MEX","URY",4.8444,0.273960494,8634.7668974,0.00056103425345028,0.00015370122122616
"Mexico","Venezuela","-1","0.000000","0.000000","0.000000","1.000000","0.000000","0.000000",3,0,0,0,0,"MEX","VEN",0.6,0.284910779,8634.7668974,6.94865312670646e-05,1.97974617533072e-05
"Mongolia","Japan","0","0.000000","0.000000","0.000000","0.000000","-2.589876","0.722591",0,0,0,0,0,"MNG","JPN",0,0.28963038,1.399884,0,0
"Mongolia","Korea, Republic of","0.828","0.000000","0.547000","2.849000","10.776000","5.342000","0.000000",0,0,0,0,0,"MNG","KOR",0,0.347391189,1.399884,0,0
"Mongolia","Luxembourg","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,1.324424,1.390134,1.284862,"MNG","LUX",0.799884,0.129131919,1.399884,0.571393058281972,0.0737850821192299
"Mongolia","United States","-1","-1.000000","1.000000","0.000000","0.000000","-1.000000","1.000000",2,1,0,NA,0,"MNG","USA",0.75,0.199021375,1.399884,0.535758677147535,0.106627428594084
"Montenegro","Austria","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,1.324424,5.560537,5.139446,"MNE","AUT",2.4048814,0.194990141,10.5047116,0.228933595854264,0.04463979413526
"Montenegro","Belgium","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,10.278892,"MNE","BEL",2.0557784,0.205225833,10.5047116,0.195700603527278,0.0401628193774884
"Montenegro","Bulgaria","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.547467",0,0,0,0,0,"MNE","BGR",0,0.223077829,10.5047116,0,0
"Montenegro","Croatia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,5.490086,0,0,0,"MNE","HRV",1.0980172,0.2074084,10.5047116,0.104526163288481,0.0216796042858026
"Montenegro","Hungary","0","0.000000","0.000000","0.000000","0.000000","0.000000","-0.826392",1.063795,0,0,0,0,"MNE","HUN",0.212759,0.211185316,10.5047116,0.0202536735991876,0.0042772784592053
"Montenegro","Italy","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0.611244,0,0,0,"MNE","ITA",0.1222488,0.211710304,10.5047116,0.0116375208244651,0.00246378307155383
"Montenegro","Latvia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",1.663835,0,0,1.596064,0,"MNE","LVA",0.6519798,0.262947089,10.5047116,0.062065464034253,0.016319933095241
"Montenegro","Slovenia","0","0.000000","0.000000","0.000000","0.000000","0.000000","-0.684333",0,0,0,1.807174,17.988061,"MNE","SVN",3.959047,0.170795336,10.5047116,0.376882978872071,0.0643698550091363
"Mozambique","Belgium","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,8.340805,32.121538,"MOZ","BEL",8.0924686,0.205225833,57.2297534,0.141403170889777,0.0290195835346959
"Mozambique","France","-0.894846578554107","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,0,"MOZ","FRA",0,0.150847644,57.2297534,0,0
"Mozambique","Luxembourg","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",224.118358,0,0,0,0,"MOZ","LUX",44.8236716,0.129131919,57.2297534,0.783223217592966,0.101139117093134
"Mozambique","Malawi","0","2.900000","-0.500000","-0.800000","0.000000","0.000000","0.000000",0,0,10.7,0,0,"MOZ","MWI",2.14,0.491810578,57.2297534,0.0373931368364065,0.0183903402407462
"Mozambique","Portugal","0","0.000000","0.000000","0.000000","0.000000","1.613265","0.000000",4.016553,1.889301,0.662212,0,0,"MOZ","PRT",1.3136132,0.254607569,57.2297534,0.0229533262325747,0.00584409059253977
"Mozambique","United Republic of Tanzania","0","0.000000","0.000000","0.000000","0.000000","0.000000","2.500000",0,0,0,0,0,"MOZ","TZA",0,0.535534539,57.2297534,0,0
"Mozambique","United States","0","0.000000","0.000000","0.000000","0.000000","0.000000","-1.000000",0,0,1,2,0,"MOZ","USA",0.6,0.199021375,57.2297534,0.0104840570569364,0.00208655145104994
"Mozambique","Zambia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,1.3,0,0,0,"MOZ","ZMB",0.26,0.4972256,57.2297534,0.00454309139133911,0.00225894134291342
"Myanmar","Japan","0","0.000000","0.000000","0.000000","-1.052460","0.000000","0.000000",0,0,0,0,0,"MMR","JPN",0,0.28963038,66.9262006,0,0
"Myanmar","Malaysia","0","0.540000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,0,"MMR","MYS",0,0.309853932,66.9262006,0,0
"Myanmar","Singapore","8233.31212466234","16.028237","7.806312","6.744644","14.840183","49.530187","61.774268",47.213152,70.539219,68.573021,126.731225,0,"MMR","SGP",62.6113234,0.352335547,66.9262006,0.935527832727442,0.329619710677748
"Myanmar","Thailand","0","1.208098","0.604803","0.000000","0.000000","0.659944","0.978324",17.239661,0.563207,0,3.771518,0,"MMR","THA",4.3148772,0.308106181,66.9262006,0.0644721672725584,0.0198642732391412
"Latvia","Austria","0","0.000000","0.000000","0.925527","-1.770798","5.174801","0.000000",0.623938,0.791217,0,0,0,"LVA","AUT",0.283031,0.194990141,208.4211166,0.00135797660341294,0.00026479204937419
"Latvia","Bulgaria","0","0.000000","0.000000","0.000000","1.947878","0.892207","0.778525",3.327669,0.593413,0,1.396556,0,"LVA","BGR",1.0635276,0.223077829,208.4211166,0.0051027823732521,0.00113831761368455
"Latvia","Croatia","0","0.000000","0.699943","0.000000","0.000000","1.605973","1.557050",1.039897,5.142914,0,0,0,"LVA","HRV",1.2365622,0.2074084,208.4211166,0.00593299863359431,0.00123055375379598
"Latvia","Cyprus","0","-0.647048","0.000000","0.000000","11.687270","-1.605973","-1.362419",1.871814,13.846306,0.565531,6.98278,5.851429,"LVA","CYP",5.823572,0.226918286,208.4211166,0.0279413722323374,0.00634040829545
"Latvia","Czech Republic","0","0.000000","0.000000","0.000000","0.531240","0.000000","0.000000",0,0,0,0,13.897143,"LVA","CZE",2.7794286,0.167790564,208.4211166,0.013335638179764,0.00223759425148253
"Latvia","Denmark","0","0.000000","0.000000","0.000000","8.676913","0.000000","0.000000",0,1.582435,2.073613,0,2.56,"LVA","DNK",1.2432096,0.144967624,208.4211166,0.00596489271471449,0.00086471632426707
"Latvia","Estonia","1.9110806046022","-2.426431","2.799773","7.034002","16.822585","-2.676621","-6.033570",16.014409,13.055089,41.660776,20.150309,11.885714,"LVA","EST",20.5532594,0.252987409,208.4211166,0.0986140931172806,0.0249481239086256
"Latvia","Finland","0","0.000000","0.000000","0.740421","0.000000","0.000000","0.000000",2.495752,0.593413,2.262124,9.576385,5.851429,"LVA","FIN",4.1558206,0.189396599,208.4211166,0.0199395371630017,0.00377648052430662
"Latvia","France","0","0.000000","0.000000","0.000000","0.000000","1.605973","8.563777",0,8.109979,9.614025,1.396556,0,"LVA","FRA",3.824112,0.150847644,208.4211166,0.0183480064898568,0.00276775355109161
"Latvia","Germany","0","0.000000","0.699943","1.480843","1.239559","6.067008","-0.583894",48.667164,6.527544,4.712757,2.194588,1.645714,"LVA","DEU",12.7495534,0.15008984,208.4211166,0.061172080871579,0.00918130783048235
"Latvia","Lithuania","2.8666209069033","0.000000","4.024673","6.478686","15.760106","11.598692","27.443012",44.507578,14.439719,12.064659,1.99508,32.731429,"LVA","LTU",21.147693,0.257202643,208.4211166,0.101466172645963,0.026097367779636
"Latvia","Luxembourg","0","0.000000","0.000000","0.000000","0.000000","0.000000","130.792227",0.831917,0,0,1.795572,12.8,"LVA","LUX",3.0854978,0.129131919,208.4211166,0.0148041515674329,0.00191168850106947
"Latvia","Malta","4.14067464330477","0.000000","3.324730","-5.553159","-1.770798","7.494540","0.000000",7.695235,0,0,0,0,"LVA","MLT",1.539047,0.255508018,208.4211166,0.00738431414775368,0.0018867514721819
"Latvia","Netherlands","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.778525",0,0,0,0,0,"LVA","NLD",0,0.19057085,208.4211166,0,0
"Latvia","Poland","0","0.000000","0.000000","0.000000","0.000000","0.000000","-0.583894",51.578875,0.791217,8.482963,21.945881,10.605714,"LVA","POL",18.68093,0.149939918,208.4211166,0.0896306972380936,0.0134392193941626
"Latvia","Portugal","0","0.000000","0.000000","0.000000","0.000000","0.000000","-0.778525",0.831917,0.791217,0.942551,1.795572,33.28,"LVA","PRT",7.5282514,0.254607569,208.4211166,0.0361203870452731,0.00919652393693608
"Latvia","Romania","0","0.000000","0.000000","0.000000","0.885399","-0.535324","1.751682",0,0,1.131062,1.795572,1.828571,"LVA","ROU",0.951041,0.25070976,208.4211166,0.00456307410455549,0.00114400721361532
"Latvia","Slovakia","0","0.000000","0.699943","0.925527","0.000000","-2.141297","0.000000",0,3.758283,17.531458,2.793112,0,"LVA","SVK",4.8165706,0.187754477,208.4211166,0.0231098013415019,0.00433896866444758
"Latvia","Slovenia","0","0.000000","0.000000","0.000000","-1.239559","1.249090","-0.778525",0,0.593413,0,0,0,"LVA","SVN",0.1186826,0.170795336,208.4211166,0.000569436542400714,9.72571055900081e-05
"Latvia","Spain","0","0.000000","0.000000","0.000000","0.000000","0.535324","0.000000",0,0,0,0,0,"LVA","ESP",0,0.213517562,208.4211166,0,0
"Latvia","Sweden","0","0.000000","0.000000","2.221264","-1.593719","2.498180","8.369145",3.743628,0.989022,4.712757,1.99508,4.571429,"LVA","SWE",3.2023832,0.205265765,208.4211166,0.0153649651831872,0.00315390133252529
"Latvia","United Kingdom","1.9110806046022","0.647048","0.000000","3.146790","-1.593719","2.498180","0.000000",0,1.978044,0,0,1.462857,"LVA","GBR",0.6881802,0.164744418,208.4211166,0.00330187368356129,0.000543965258307822
"Latvia","Iceland","0","0.647048","0.000000","3.702106","-6.197795","0.000000","0.000000",0,0,0,0.99754,0,"LVA","ISL",0.199508,0.235824899,208.4211166,0.000957235059741542,0.000225739861282808
"Latvia","Isle of Man","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",3.11969,0,0,0,0,"LVA","IMN",0.623938,NA,208.4211166,0.00299364100038604,NA
"Latvia","Norway","0","0.000000","1.399886","0.000000","8.322753","26.409330","0.000000",4.991504,0,3.393185,0,27.794286,"LVA","NOR",7.235795,0.161815828,208.4211166,0.0347171875769521,0.00561779045359581
"Latvia","Switzerland","0","0.000000","0.000000","39.242327","46.040760","73.874748","64.422957",52.826751,128.96845,16.588906,7.980321,51.2,"LVA","CHE",51.5128856,0.155764363,208.4211166,0.247157708587,0.0384983630385937
"Latvia","Canada","0","0.000000","0.000000","0.555316","0.000000","0.000000","0.000000",0,0,0,0,1.462857,"LVA","CAN",0.2925714,0.233574656,208.4211166,0.00140375123582847,0.00032788071201821
"Latvia","United States","1.27405373640147","0.000000","2.799773","4.627633","2.833278","3.390387","0.583894",0.623938,0,0.942551,0,0,"LVA","USA",0.3132978,0.199021375,208.4211166,0.0015031960537918,0.000299168145520217
"Latvia","Australia","0","0.000000","0.000000","0.000000","0.000000","1.605973","0.000000",0,0,0,0,0,"LVA","AUS",0,0.238866553,208.4211166,0,0
"Latvia","Israel","0","0.000000","0.000000","1.295737","0.000000","0.000000","0.000000",0,0,0,0,0,"LVA","ISR",0,0.255671359,208.4211166,0,0
"Latvia","Turkey","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0.831917,0,0,0,0,"LVA","TUR",0.1663834,0.277430808,208.4211166,0.00079830394690439,0.000221474109019274
"Latvia","Belize","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0.754041,0.598524,0,"LVA","BLZ",0.270513,0.293049515,208.4211166,0.00129791551073573,0.000380353510932083
"Latvia","Panama","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,2.194588,0,"LVA","PAN",0.4389176,0.339105111,208.4211166,0.00210591713143139,0.000714127262610844
"Latvia","Antigua and Barbuda","0","0.000000","0.000000","0.000000","0.885399","0.000000","0.000000",9.567049,0,0,0,0,"LVA","ATG",1.9134098,0.410103328,208.4211166,0.00918049874798531,0.00376495308924861
"Latvia","British Virgin Islands","0","0.000000","0.000000","0.000000","0.000000","0.000000","14.013453",3.327669,2.175848,0,0,1.28,"LVA","VGB",1.3567034,NA,208.4211166,0.00650943350718043,NA
"Latvia","Montenegro","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,2.967066,0,0,0,"LVA","MNE",0.5934132,NA,208.4211166,0.00284718367159923,NA
"Latvia","Armenia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0.565531,7.780813,0.914286,"LVA","ARM",1.852126,0.29721401,208.4211166,0.00888646040388789,0.00264118053134574
"Latvia","Azerbaijan","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,1.508082,0,0,"LVA","AZE",0.3016164,0.292860758,208.4211166,0.00144714894978161,0.000423813138371946
"Latvia","Belarus","0","0.647048","1.224900","3.517001","7.437354","4.104153","1.557050",3.11969,0.791217,17.342947,7.381796,7.131429,"LVA","BLR",7.1534158,0.230041615,208.4211166,0.0343219339608893,0.00789547311828631
"Latvia","Kazakhstan","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",7.903215,6.725349,0.565531,0,0,"LVA","KAZ",3.038819,0.28386346,208.4211166,0.0145801876967777,0.00413878252705676
"Latvia","Kyrgyzstan","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,4.388571,"LVA","KGZ",0.8777142,0.354819055,208.4211166,0.00421125370748541,0.00149423306085522
"Latvia","Russian Federation","0","0.647048","2.799773","10.180792","1.416639","14.275314","39.704783",5.615442,12.263871,4.712757,19.751293,6.765714,"LVA","RUS",9.8218154,0.289435913,208.4211166,0.0471248574051637,0.0136396261280584
"Latvia","Ukraine","0.9555403023011","-0.647048","1.924844","3.146790","-0.531240","3.033504","1.557050",12.062801,2.967066,2.827654,3.790652,3.291429,"LVA","UKR",4.9879204,0.262116511,208.4211166,0.0239319339679615,0.00627295503316445
"Latvia","Uzbekistan","0","0.000000","0.000000","0.000000","0.000000","0.000000","1.946313",0,0,0,0,0,"LVA","UZB",0,0.304348356,208.4211166,0,0
"Lithuania","Belgium","0","0.000000","0.594602","3.168392","0.000000","-0.515945","0.792478",7.195343,6.694766,0,0,0.893426,"LTU","BEL",2.956707,0.205225833,428.36845,0.00690225202159496,0.00141652042070776
"Lithuania","Bulgaria","0","0.000000","0.000000","0.000000","12.418755","5.860702","-6.098117",10.513008,14.371807,5.045409,3.34529,15.385532,"LTU","BGR",9.7322092,0.223077829,428.36845,0.0227192483480051,0.00506816059798481
"Lithuania","Croatia","0","0.000000","0.000000","0.000000","2.220596","1.278963","-1.763263",1.773381,0,0,0,0,"LTU","HRV",0.3546762,0.2074084,428.36845,0.000827969940363255,0.000171727920578838
"Lithuania","Cyprus","0","0.000000","14.969600","12.432613","0.000000","22.221980","6.601340",51.559557,13.546535,69.300511,42.336061,18.784271,"LTU","CYP",39.105387,0.226918286,428.36845,0.0912891390577434,0.0207151749653988
"Lithuania","Czech Republic","0","0.000000","0.000000","0.593399","-12.948670","0.861120","-1.977232",0,2.041038,0,0,0.61423,"LTU","CZE",0.5310536,0.167790564,428.36845,0.00123971221503358,0.000208012011758173
"Lithuania","Denmark","0","0.000000","0.000000","0.000000","0.000000","11.765005","-0.507186",33.426952,29.0858,5.950896,8.371287,6.581568,"LTU","DNK",16.6833006,0.144967624,428.36845,0.0389461469442953,0.00564593038646935
"Lithuania","Estonia","2.625","1.074257","-4.276562","7.451656","22.418647","15.736330","22.324100",11.33606,68.429125,17.626317,54.350893,284.861277,"LTU","EST",87.3207344,0.252987409,428.36845,0.203844924620382,0.0515701993175108
